file_name,keywords,count,text_length
text_358b30d49deed6c957c690b972de82f3.txt,"示威者,部长,碳税,重提,博瓦松,税项,背心,解决办法,危机,国会议员",10,1092
text_37c621a1f79bdab9132f96d70dbae267.txt,"印度,太阳能,德里,峰会,亚洲,澳大利亚,苏丹,非洲,能力,国家元首",10,2904
text_38007a0d94c9907bcdbf5e9dde9b4000.txt,"转型,生态,交通,法律,自行车,环境,能源,电动,汽车,效果",10,2460
text_3a7f0d7442c4d56ca6e7059dfb30b319.txt,"改革,英国,背心,底层,评论员,外交,俄美,事务,领导,新加坡",10,2316
text_3c11b5917f55c61f14e070971bafd54f.txt,"环境,气候变化,巴黎,活动,燃料,行动,抗议,凯旋门,纪念碑,成本",10,3984
text_3fe6f0aa1dc7cda638474c3c7268325d.txt,"能源,防控,疫情,新冠,供给,发电量,库存,全国,因素,结构",10,860
text_4252f8687b2a7eb37d3c28f59ecf6d52.txt,"电动汽车,投资,工业,绿色,生产,电动,电池,陈述,混合,汽车",10,1406
text_42719c0bd6ff67decaf63716e9435d52.txt,"来源,航班,权属,南特,奥利,环球网,路程,乘火车,议案,邮箱地址",10,768
text_4654a145ccc7343de16be474cc643cba.txt,"交易所,气候变化,大会,能源,巴黎,环境,最低价,电力,电力部门,京都",10,5016
text_4cdb6c58e8e3ccf83afe89fd6a20b56f.txt,"投网,外汇,英国广播公司,网据,疫苗",5,294
text_4da1953c3927804637d51df2a5de3acd.txt,"航母,核动力,生产,技术,海军,戴高乐,核工业,法马,核武器,自主权",10,706
text_4dc92a051d06e09ab08c64141883c0c7.txt,"太阳能,技术,融资,文件,印度,峰会,媒称,机构,领导人,非洲",10,1846
text_4e24ee9cd97fbb656f285387d0e86275.txt,"工业,绿色,改革,能源,投资,智能,生态,人工智能,疫情,数字化",10,5158
text_51245b621a0145f3f2ce1c28fa413475.txt,"电池,生产商,生产,汽车,电动汽车,韩国,宁德,三星集团,亚洲,电池组",10,702
text_526f14eb03ced120ac5d967ebf590da0.txt,"能源,核电,转型,机组,核能,援引,电费,电站,本土,投资",10,3372
text_5733260e2116125e70ce54da48f85acb.txt,"电解槽,投资,大使馆,工业,法兰西共和国,商务处,贝济耶,工厂,大区,高温",10,612
text_57fe3bb92a68b4e64db0540f0915aeb0.txt,"重组,外交,吉瓦,核电,能源,柴油,阿海,经济部长,席埃,历史",10,2556
text_58d57095457be10274005b192b550b1d.txt,"电池,工厂,远景,投资,生产,吸引力,汽车,科技,杜埃,雷诺",10,5288
text_5967e1c4ab796c7bc8364f4e046af027.txt,"融资,资本,疫苗,智能,生物,科技,用户,华兴,赛桥,技术",10,7774
text_5a17c4e9c190d55dd2c80b8e4e45b0ab.txt,"太阳能,印度,莫迪,大会,成员国,谭利娅,纽埃,埃玛,气变,铺平道路",10,1138
text_5a3d95ed386bc0e1fb4073656d188723.txt,"大会,巴黎,技术,谈判,气候,气候变化,产业链,领导人,交易,证券",10,1578
text_5b50341e81f31aadbdca30b5306097dc.txt,"服务,电力,交易员,论坛,电力集团,三亚市,整县,培训,乐维,重播",10,1250
text_5c1e1e5523047e5acb86637de93aae3b.txt,"投网,外汇,能源,环境,行情,开户,中心,正文,日益增长,风向标",10,306
text_5e28847ee4ac11ae936f0aa3331b2c65.txt,"难民,一事,势必会,北约,通话,黑海,和普京,手软,事情,旗帜",10,1946
text_655def093295892375c6dd325a7496f1.txt,"现任,领先,记者,总台,候选人,民调,支持率,马瑾瑾,表示满意,法国人",10,346
text_67d671fce9ea208b952a93e1f249b5e2.txt,"远景,雷诺,科技,智能,动力,绿色,电池,人工智能,电动,领先",10,3986
text_69f3cb1966b15057c726c0804eae9cc2.txt,"能源,核电,核能,结构,碳价,绿色,新建,气候,转型,投资",10,2052
text_6c764edfaf190440658f2918d54f14df.txt,"柴油,柴油车,税费,汽油,汽油车,马甲,转型,市中心,燃油,巴黎",10,6884
text_6ccaf1d27e4fb1ebf1b9334fe97b1394.txt,"疫情,公约,生物,投资,改革,人民,大会,关系,高水平,中欧",10,1832
text_6f13bb6f4ef1a173cf5ba61acea73c78.txt,"电池,电动车,汽车,生产,整车,投资,工厂,动力,亚洲,规划",10,6468
text_746f7a91c6d9ab69e6875613b2b8d2ee.txt,"奥利维,飞机,航空,调查,议员,事故,战斗机,制造商,阵风,马塞尔",10,1662
text_74cf9421df3966c1d1346698a26b1fe3.txt,"金融时报,领导人,股份公司,天然气,供应,环球网,流程,能源价格,峰会,爱丽舍宫",10,794
text_76176263afcd0c3bf04a47421a3e0b1e.txt,"飞机,航空航天,主权,债券,食品,农业,液化,中法,天津,合资企业",10,2892
text_7a11bac9ebb13cbcad0405e81371e8d1.txt,"峰会,气候,德拉吉,教皇,行动,领导人,纳伦,方济各,联合国,声明",10,3098
text_7ac77ec3fbbb70752fc0375a4e1aac52.txt,"欧元区,机构,难民,主张,移民,设置,海棠树,教育领域,行动,高原",10,1960
text_7e050269b3d72776a965bcf5fbb6a570.txt,"金融时报,领导人,股份公司,天然气,供应,能源价格,贸易,罗马,峰会,爱丽舍宫",10,718
text_7fec39516df8d66053658d4c108203bc.txt,"马甲,人民,巴黎,爱丽舍宫,危机,弄脏,星形,掌声,部分,凯旋门",10,1269
text_809475e3470e683cb43d840d948a6358.txt,"航母,核动力,核工业,常规,技术,海军,动力,自主权,能源供应,基石",10,1328
text_8414813aece3a16c429fc322642d8bbe.txt,"难民,白俄罗斯,危机,波兰,消息人士,俄总统,通话,普京,新闻局,黑海地区",10,742
text_85adada53f6da71e801cdabb1cff1b0f.txt,"环境,气候变化,巴黎,选民,能源,活动,抗议,碳税,燃油,领导人",10,3214
text_88eba44c3b43a6bb0286e60f7aac24db.txt,"绿氢,核能,天然气,总量,核电,投资,管道,电解槽,能源,途经",10,9356
text_8b8298759c97dafc5546c2aa86c3b0f0.txt,"太阳能,莫迪,印度,时报,印度斯坦,风能,革命,全世界,大会,发电",10,682
text_8e3613940bc36a2901a208f32b789a76.txt,"露面,被查,张庭",3,64
text_8ff6f281a38f62efb062927730259e95.txt,"能源,新闻,装机容量,机组,和平利用,英国,核能,核电,伍浩松,发电量",10,3398
text_939875fa1221440ff37a19f92858f61b.txt,"非洲,危机,主权,社会,主义,民主,恐怖主义,斗争,关系,生活",10,34598
text_9437c80b8b8474f47127acb0eb9a457b.txt,"阿尔斯通,董事长,业务,列车,耶鲁,核电站,国务卿,华为,粤海,能源",10,5584
text_96c564571035a81558afdb4c916abae0.txt,"气候,能源,峰会,巴黎,技术,前提,会议,林肯,罗斯福,态度",10,2120
text_97dbe6bab7d08ffdc1c714d5eb7a9781.txt,"投网,外汇,开户,正文,风向标",5,214
text_9b3bca6cb2bbbdae602450112d197785.txt,"抗议者,改革,抗议,能源,财税,燃油税,挪威,转型,马甲,运动",10,6772
text_9befc5ad3f61571d203c98af1e58de66.txt,"新能源,汽车,燃油,群众,巴黎,战争,柴油车,能源,马甲,运动",10,2272
text_9c32bd5c9f481e7249b8ffd23bd3c650.txt,"气候,气候变化,峰会,绿色,两国,责任,行动,中法,邹骥,基金",10,5684
text_9d671495e4b636d7207679426c27754a.txt,"氢能,生产,绿色,投资,重点,模块化,工业,商界,领袖,人民币",10,1068
text_9edab1b0e2b9e05a00d32065a1edcaae.txt,"电动汽车,电动,混合,汽车,动力,转型,难题,车队,电气化,工业",10,640
text_9ff9e7c29ed0b66d6d948967abeeacbd.txt,"航空,航班,机场,民航机场,货运,空管,春节假期,顺丰,路程,议案",10,1120
text_a3567a0901d03a2b080e4fe0cd25e7c5.txt,"核能,中法,气候变化,交流,核电机组,人文,和平,博览会,单边主义,大阪",10,1462
text_a531aa00368179d470e508545dbf88e0.txt,"韩军林,汇金,疫情,变种,风险,交易,观点,油价,万物,格局",10,2186
text_a9bc42b3cc4da0ae21372a0c74be68ca.txt,"新冠,疫苗,限度,省份,进程,新一轮,中心,疫情,核心,工作",10,436
text_ac2b5227684f65f61290031c81586312.txt,"巴黎圣母院,火灾,建筑,消防员,调查,图说,圣母院,大火,施工,电线",10,3816
text_ac9b181dcfda0e3b03ae327dcca5f363.txt,"生态,吉瓦,能源,竞选,太阳能,女权,农业,储能,教育,纽埃",10,1244
text_b29c9b266b66ed788941f431bb0a527c.txt,"绿色,外交,能源,进口,会议,气候,疫情,竞争力,大会,竞争",10,4112
text_b602de16a030a6a28d4cf16b32f4d36e.txt,"气候,报告,生态,气候变化,联合国,评估,产生,右翼,风力,部长",10,4254
text_b74783de3bf1b6d53e0f19690d963dc7.txt,"勒庞,环境,候选人,国民,科学,巴黎,阵线,科学家,运动,大学",10,3698
text_b808ca9bac995d707ad9564bbb3d5476.txt,"能源,汽车,汽车行业,疫情,权属,资助,约合,江华,总台,搜狐",10,784
text_ba1f67321f5683c2a59f39df8ce62337.txt,"气候,气候变化,峰会,雄心,联合国,感染者,月娥,个人信息,确保安全,郫都区",10,2542
text_ba861062906f0db1f36de581ec7f48b2.txt,"能源,新冠,供给,疫情,防控,陈晨,发电量,库存,永春,核电",10,806
text_bb44b4e6695ff03a76078c2f69baf436.txt,"电动汽车,电池,汽车,制造商,亚洲,供应商,意识,竞争,竞争对手,宁德",10,1618
text_bf6955821f080d368ecd4052b8c9d1af.txt,"赤字,移民,北约,有所,英国,改革,伯克,轮值,主席国,新任",10,2810
text_c1c972e17130a7602d8f2216adb37e66.txt,"核能,投资,能源,核电站,金融时报,视觉,核电,右翼,候选人,图源",10,4784
text_c2806c578cfc69139a5ef3ba5368e4cb.txt,"能源,转型,气候,核电,碳税,全球化,勒庞,梅朗雄,波恩,英国",10,3402
text_c5f282007c22226d2db4b08a3cde5eff.txt,"太阳能,技术,融资,文件,印度,峰会,媒称,机构,领导人,非洲",10,1846
text_c6d62b7e557b56258f4410e3d3ec3976.txt,"技术,能源,海洋,电网,电力公司,董事长,互联网,交直流,中法两国,服务",10,1306
text_c88c7049ae5b2c96f7ac8bdb31eea433.txt,"技术,初创,侧重于,太空,氢能,视频,法新社,纽埃,筹资,埃马",10,788
text_cb6edc0a28b0de87db8c4b83caef2598.txt,"核能,能源,电力,肺炎,疫情,新冠,贸易顺差,邻国,核技术,核电",10,1126
text_cb89f7a4aa8425feede370168edc7092.txt,"发电,运作,能源,核电厂,电视,核能,风力,太阳能,核电,力求",10,420
text_cc8241692b69a6ee22b7587dffebec6f.txt,"抗议,马甲,运动,巴黎,燃油税,侠客岛,戒备,政党,富人,警方",10,6168
text_cd4045c5544a754842242377de6ef270.txt,"气候变化,全世界",2,68
text_cefd7b56572300c0771ab483759d48aa.txt,"发电,装机,达沃斯,非盈利,网讯,证实,火力发电,演讲时,国家电网,核电",10,670
text_cf01ce6c25f438147b3ba8635f4a0094.txt,"气候变化,二氧化碳,亳州市,能力,全面推行,降幅,方言,整体,布局,责任",10,1004
text_cfac34528fcb6742d9be9d766f82eeb9.txt,"马甲,社会,左翼,部长,改革,政治势力,示威,加班费,草根,中产阶级",10,3928
text_cfe167868e9d04efd04640fa3f233ac9.txt,"印度,印度洋,大国,法新社,防务,莫迪,龙及,领导人,布丽,政要",10,1478
text_d351417b4c32c9ae20e109c4ce0177d3.txt,"汽车,电动汽车,补贴,混合,动力,疫情,联合早报,新冠,消息,冲击",10,498
text_d66e918ff4e9aa489f8de4ea6b85a8b6.txt,"工业,绿色,改革,能源,投资,智能,人工智能,生态,数字化,环球",10,5448
text_daca728223fdc3fa28a996099429f6d7.txt,"运动,马甲,改革,社会,利益,燃油税,普通,外交学院,孙兴杰,香奈儿",10,2282
text_dbd17eab1c9291f1744f7013164b6244.txt,"生产,能源,电解槽,贝济耶,极右派,王简,法新社,梅纳尔,投资,夏雨",10,1178
text_dd485974330c2acf0dfb1323b42e1877.txt,"抗议,活动,农民,抗议者,运动,工会,誓言,平息,电视台,香榭丽舍大街",10,2320
text_e76ad47d335c4f4bf0e2165692226fec.txt,"能源,核电,核能,结构,新建,碳价,绿色,气候,转型,投资",10,2134
text_e986a733c42a59c2f0e2a52d6030f831.txt,"木材,整木,家居,本站,工业,活力,森林,来源,中华,建筑",10,3498
text_eaa2edbbd3dd26dde9ef1e5be7ecf0cc.txt,"汽车,电动汽车,电池,电气化,电动车,新车,谭璇,生产,爱丽舍宫,造车",10,1492
text_ebbbfa6716d9984707b1ca11f2ac8bf4.txt,"船舶,航行,速度,供应链,班轮,航运,航运业,运力,船东,协会",10,5982
text_ef5536da65dcba348e19d1ae1c6bab54.txt,"能源,核电,台山,机组,核电站,电力,燃料,技术,服务,电力集团",10,5954
text_f14dbdaa4267a74dc63c44d5c6420511.txt,"运动,马甲,抗议,改革,右翼,公共开支,图片,意图,群体,中翼",10,2750
text_f193444a03b7b03bb63a8ac66d53405e.txt,"航班,南特,机场,奥利,路程,乘火车,目的地,议案,法国国民议会,公约",10,570
text_f32c17f2751766087550f358f7ec44aa.txt,"航空业,航空,疫情,亏损,航空公司,景观,气候,航协,旅客,转播",10,3936
text_f757c2ba8a6cc8626c118d3749805df1.txt,"核能,能源,电力,肺炎,转载自,新冠,研究会,贸易顺差,邻国,核技术",10,1144
text_f83cfe23bf44699f4d6e68204a925e26.txt,"天然气,能源,工业,供应,股份公司,图源,视觉,普京,美国国务院,管道",10,2630
text_f94ce9ae1d5a8d6e28631f7d7d8a0296.txt,"投资,农业,核能,生产,绿色,半导体,芯片,工业,能源,巴黎",10,1242
text_fb27d1ccb6c4074136bab909c144acfc.txt,"社会党,疫情,巴黎,名嘴,市长,疫苗,极右派,共和党,核电,欧兰德",10,3256
text_fcce43a45c19796b2bfc30ac8db35c70.txt,"太阳能,莫迪,印度,时报,印度斯坦,风能,革命,全世界,大会,发电",10,682
text_ff85735fbb04bb777230a79c45887e81.txt,"记者,新闻,发布会,广播电台,讲话,轮值,欧洲议会,主席国,通讯社,环节",10,586
text_ffb53086336ba99a9127efb611e59544.txt,"人选,欧洲议会,党团,韦伯,欧洲理事会,领导,领衔,候选人,机构,欧委会",10,2508
