file_name,keywords,count,text_length
text_57dd31b6-357d-4284-b582-05adc66be160.txt,"领导小组,体制,基础设施,改革,城镇化,中央政治局常委,事项,思路,驱动,工作",10,1513
text_58518ad2-ca0e-4e73-afd0-d19192a91f25.txt,"生态,人类,文明,绿色,环境,理论,思想,科学,层面,共同体",10,3661
text_595dbbae-65ab-4625-8dd6-d2ba47094e5f.txt,"生态,关系,环境保护,政绩,文明,洱海,绿水青山,巴黎,绿色,气候变化",10,2670
text_59d442a7-41ad-4aa9-9b2a-42f65c34a4b5.txt,"气候变化,气候,绿色,二氧化碳,雄心,峰会,福泽,贡献,新冠,征程",10,974
text_5b167ef0-7667-47a5-bfa6-4700f9038049.txt,"生态,新能源,水质,乌江,婺源县,美丽,全国,碳达峰,现代化,资源",10,2336
text_5e47a674-3198-46fa-8e7e-9014915e113d.txt,"重点,碳达峰,条件,启动,领导人",5,259
text_5f1baf25-7740-4fd5-9bd2-b0fc63a7bbd8.txt,"张宋红,王璐,绿色,导向,元龙",5,299
text_6274714a-4779-4315-9219-72bbb3f5c61d.txt,"天津港,集装箱,港口,码头,服务,智慧,绿色,效率,一流,海铁",10,1747
text_62c5c602-13de-4f3c-8fb9-7c9ea47d242f.txt,"能源,革命,会议,消费,供给,大地,油气,中新社,中东,美洲",10,1154
text_6382d965-9541-49e3-a2fc-2ce9c9ab518c.txt,"生态,文明,理念,联合国环境规划署,陈杉,卡塔尔,绿色,污染,老挝,荒漠化",10,2115
text_64c80d71-9256-4cc8-a3d0-be23623a4feb.txt,"生态,植被,森林,植树造林,人民,面积,义务,造林,绿化,民生",10,2341
text_6509be34-4cc7-4715-aa39-848ce0a1a597.txt,"普京,峰会,胜利,场合,天然气,地点,中俄,金砖,危机,管道",10,3239
text_68f68d8d-781c-46b2-bfe1-ea0eb097deb9.txt,"京津冀,区域,协同,着力,优化,机制,要素,体制,生态,城市群",10,1565
text_69116deb-afe4-4b97-a6d7-cf27aa82ddf0.txt,"疫情,人民,人类,生活,体系,全面,战胜,时代,社会,伙伴关系",10,4110
text_6a28f1c7-ff53-4576-8f89-db6a6dfdeb54.txt,"水电,电站,华电,水电站,金沙江,生态,工程,绿色,金上,监测",10,3262
text_6e249b54-138e-440f-8d35-569f79283dad.txt,"生态,文明,绿色,思想,社会,天地,马克思主义,同志,文化,民生",10,2909
text_6e2bab3a-be1e-4b56-b08d-aa4ee725083b.txt,"油气,中亚,石油,管道,合作项目,天然气,线塔,运营,国段,无际",10,801
text_6efcc236-3004-49d3-bab4-db650e28656d.txt,"科技,农村,城镇化,农民,社会,社会主义,城市,城镇,农业,资源",10,8714
text_701de444-8be9-41dc-abc4-29334f82486a.txt,"生态,文明,林场,河北,绿色,精神,范例,理念,宣传,中宣部",10,927
text_705e2bf0-bb6c-4860-bdfa-3fba9af7f21c.txt,"能源,消费,绿色,碳达峰,全面,转型,化石,电网,经济社会,电力",10,4047
text_70f1bdde-1d9b-4555-9ad1-9a0f1ec9c114.txt,"城市,城镇化,规划,住房,历史,生活,群众,常住人口,落户,人口",10,2408
text_72ece389-8be3-47e2-8c7a-03de2e01b71d.txt,"研究院,原则,绿色,王义,记者,全球化,文明,主旨,铁路,贸易",10,2623
text_752afdba-0c66-4e2a-8477-947b48796736.txt,"植树,义务,绿化,生态,意识,活动,绿色,群众,张德江,文明",10,1195
text_773c246d-e17d-449e-ac09-d46009fb91e7.txt,"重庆,干部,基础,长江,经济带,生态,摄影,基层,老马,营造",10,931
text_77eb3500-75c8-412f-80a4-66fa73ca6f39.txt,"青海,生态,人民,青海省,工作,高质量,攻坚,教育,居民,社区",10,3190
text_788dad71-b241-4c4e-a5c1-daa83ba69231.txt,"生态,体系,老百姓,文明,环境保护,空间,制度,环境,领导,重点",10,1565
text_7a8cba74-07df-4940-a396-e09475d69915.txt,"能源,消费,绿色,碳达峰,全面,转型,化石,电网,经济社会,电力",10,3812
text_7ab14d20-e88e-4870-a139-e164cb7a5b8d.txt,"植树,活动,绿化,生态,义务,意识,领导,绿色,张德江,群众",10,1456
text_7c4d3469-5bae-4f7b-9575-c3b1e4213160.txt,"能源,会议,能源安全,重温,部长级,微信,技术开发,人民日报,节约资源,模范",10,556
text_7d8bdc60-f02d-41e5-b36d-1a4ca6571967.txt,"生态,文明,绿色,领导人,理念,郝江震,白宇,经济社会,总体布局,视频",10,370
text_7e6e6284-04d7-487d-bc3a-d72f188465d3.txt,"山西,汾河,总台,记者,转型,示范区,综合,改革,太原,太钢",10,2906
text_804bc317-0f41-4794-a7ac-1f6ccf29559c.txt,"饮水,工程,缺水,工作,农村,供水,水利,贫困地区,水资源,攻坚",10,3844
text_8113a72b-39b8-4fa7-bddc-6b0232021237.txt,"绿色,领导人,股份,生态,文明",5,266
text_813841d5-6781-43d3-bbc9-e70d63fcf4fd.txt,"老区,金寨县,大湾,村民,人民,工作,情况,红军,贫困户,安徽省",10,1811
text_83297976-b5f7-49fa-b9ca-2c6320e89468.txt,"生態,文明,發展,建設,環境,綠色,生產,經濟,社會,主義",10,2909
text_8370fb71-90f9-4a0f-8a52-351f9a3198f1.txt,"变革,转型,大方向,机遇,历史性,股份,辩论,限度,步伐,联合国大会",10,394
text_85e2be21-005d-4513-b2ef-a3c3f17b4d3b.txt,"碳达峰,缔约方,风电,峰会,沙漠",5,298
text_86d0632a-c08c-4eb2-9169-414ab3944f64.txt,"气候变化,生态,人类,文明,公约,原则,大会,核能,绿色,植物",10,4096
text_8b0f37c9-7159-4826-86e2-7cff8c1067dd.txt,"内蒙古,生态,群众,乌兰牧骑,文明,草原,祖国,党中央,主题,教育",10,3242
text_8c4dbe1a-c151-414e-ba9e-885e5eeb5070.txt,"生态,福建,绿色,福建省,文明,公园,三明市,记者,福州,森林",10,3511
text_912a192a-d54c-4af6-a952-ae59f1c8170a.txt,"能源,煤制油,煤炭,重大意义,生产,革命,消费,技术,能力,科技成果",10,561
text_932e2d9f-f526-4326-85e7-93f38f622103.txt,"能源,综合,经济社会,新能源,绿色,消费,优化,排放量,子系统,资源",10,1565
text_934de359-07db-4192-8963-81c10455da96.txt,"工程,科技,人类,社会,文明,技术,生活,人民,资源,生产",10,4421
text_979b4764-b9e1-4714-8fe8-8860338fc061.txt,"植树,森林,国土,活动,义务,绿化,干部群众,生态,王岐山,全民动手",10,1359
text_99620735-03c9-4a58-a54b-e59ef624f4bf.txt,"能源,浙江,同志,革命,工作,电力,天然气,改革,调研,基地",10,7974
text_9b10dcd9-a408-4706-9916-342c0b261cdb.txt,"领导人,气候,碳达峰,责任,郝江震,力争,人类,白宇,视频,峰会",10,401
text_9b2edc92-c257-4612-b018-068c690db988.txt,"气候变化,生态,公约,行动,文明,气候,领导人,绿色,公平正义,人类",10,1543
text_9db5e883-9ed8-4519-8467-a5e03fe4f39f.txt,"生态,文明,绿色,关系,理念,理政,人民,视频,青海省,长汀",10,2619
text_9e27b30c-1f2d-4861-8579-85c555e28a7f.txt,"生态,人类,绿化,社会,工程,自然界,牧区,蒙古族,林田湖,山水",10,2960
text_a1559ae7-6b29-485d-afee-2c3918e8a38f.txt,"生态,绿色,植树,义务,环境保护,体系,活动,生活,干部,美丽",10,2236
text_a325f497-9dbf-4086-8cae-cc7d5bdf78c4.txt,"天然气,中亚,中塔,管道,乌兹别克斯坦,新疆,入境,全面,边境,人文",10,1621
text_a3ed4872-dead-4ae6-8461-cb7687cad745.txt,"中塔,管道,友谊,仪式,热电厂,中亚,能源,两国,天然气,工程",10,1489
text_a4dca7a4-fdca-452a-955f-6d8616cb1f46.txt,"生态,记者,绿色,文明,美丽,绿水,气候变化,四次会议,全国人大,全国",10,1989
text_a5891acb-570c-401c-a41f-af5e255390fe.txt,"安徽,改革,全国,全面,科技,中心,量子,全省,工程,行动",10,9769
text_a6fea0a0-b45e-4795-99ac-92e0a37c052e.txt,"能源,消费,革命,生产,能源安全,装机,节约,发电,总量,资源",10,1450
text_aa19d1f8-da9b-45ee-8666-534d2c488d73.txt,"峰会,体系,记者,贡献,杨洁篪,放射源,营造,精益求精,关系,会议",10,1040
text_ab2f652a-f644-4ab6-89f7-c878c8d89891.txt,"植树,调节,南水北调,劳动,义务,绿化,俞正声,团城,造林,刘云山",10,1181
text_abcc051d-e9d3-40c0-8281-b27309952850.txt,"能源,煤炭,朱基钗,张晓松,李学仁,控制室,摄影记者,绿色,家园,胡永秋",10,454
text_ae0a07b6-221b-481b-b198-0d9542a12c0e.txt,"生态,高质量,文明,绿色,青海,人类,黄河流域,人民,共生,现代化",10,3909
text_afd131e8-c5d3-4310-8d00-b7deb86e2788.txt,"科技,科学,技术,社会,人才,服务,人民,强国,革命,现代化",10,8891
text_b02879d9-388f-4f53-94be-b1b4da438969.txt,"中阿,阿拉伯,中东,人民,巴勒斯坦,和平,关系,论坛,能源,历史",10,4108
text_b27f781a-0088-4d68-ad2e-3f0b25499c10.txt,"植树,绿化,义务,活动,群众,干部群众,大运河,王岐山,生态,行动",10,1225
text_b4394ffc-3b5d-4d4f-857d-598748bb34ea.txt,"社会主义,人民,制度,社会,全面,特色,体系,文化,时代,改革",10,32481
text_b4f723a9-2c86-45b4-bf3f-bfade423032d.txt,"大会,气候变化,气候,巴黎,原则,联合国,雨果,中文网,峰会,非政府",10,1828
text_b5af45bb-5571-4e0d-86e8-eeede7de1aa8.txt,"贸易,世界贸易组织,跨境,进口,数字,体制,进口商品,全球化,博览会,电商",10,1560
text_b5be02c7-58b2-415c-9f2a-c94da110a76d.txt,"内蒙古,变革,民族,稀土,边疆地区,升级,资源,草原,党中央,增长极",10,1022
text_b7a931ca-79f5-40c0-8bbb-18f062a97fe3.txt,"生态,高质量,黄河流域,黄河,群众,能源,生活,情况,座谈会,社区",10,4187
text_b7ae7fbe-1fbd-41fa-9897-723ff1c42124.txt,"碳达峰,峰会,荒漠,沙漠,缔约方,大会,领导人,风电,能源,公约",10,421
text_b916f7ca-ba4f-4464-a718-ec48bd1e7cd8.txt,"深度,贫困地区,攻坚,工作,群众,贫困县,全国,贫困人口,贫困村,精准",10,9442
text_b9ac082e-696b-484b-aec3-1f768ebf8d57.txt,"工作,运动,冰雪,汇报,任务,群众,国际奥委会,赛事,领导小组,京津冀",10,2146
text_bbf9c74a-31aa-4d5f-bd55-61dcf5afd5de.txt,"气候变化,气候,全国,行动,单位,生态,能源,联合国,文明,贡献",10,2899
text_bd8abe36-4593-4d67-aa0e-b412b845de4f.txt,"交通,绿色,数字化,经济社会,开幕式,轻量化,装备,股份,制作,主旨",10,305
text_c2d16fb0-b2bc-4aaf-a1ef-048ce95ee493.txt,"能源,煤制油,煤炭,宁东,基地,化工,仪式,微信,液化,华宁",10,885
text_c308bf1c-478f-4a2c-aa39-46f769b7ec44.txt,"交通,绿色,数字化,经济社会,开幕式,轻量化,装备,胡永秋,杨光宇,主旨",10,389
text_c39305d2-a02c-44ed-8bea-088f9ee03cb0.txt,"长江,经济带,生态,长江流域,座谈会,中华民族,优化,重庆,母亲河,绿色",10,2277
text_c6c38323-27c9-442c-abd9-22ce8b0f210b.txt,"能源,革命,消费,生产,体系,领导小组,油气,标准,能源安全,能源技术",10,1542
text_c6dc2c7d-eb86-46eb-b339-c0a8b4372723.txt,"盛会,文化,工作,服务,中华文化,防控,场馆,奥运健儿,疫情,媒体",10,2875
text_c7b85789-f8c4-4c06-abba-88742080f04b.txt,"生态,理念,文明,央视网,大赛,青山,绿色,黔江,幼儿,环境保护",10,369
text_cf88b67d-871b-456f-83b7-dd6d23508e96.txt,"能源,转型,气候,咨询,大国,力度,二氧化碳,化石,气候变化,高质量",10,2276
text_cfc09086-88f2-4098-af1d-0671b27d875f.txt,"人民,努力实现,责任,领导人,气候,转型,社会,绿色,福祉,公平正义",10,375
text_d2e26e71-eeec-4c65-9d25-8b6c5eb1f8e1.txt,"科技,农业,贺信,人工智能,高铁,大会,论坛,教育,工作者,变革",10,3698
text_d31d998c-62cd-47f2-bebc-8b817c1d3eac.txt,"生态,城市,空间,工作,会议,能源,资源,讲话,中央,国土",10,6594
text_d35390a8-6aab-4b01-8303-549e2f1ee8c9.txt,"社会主义,人民,制度,社会,全面,特色,体系,文化,时代,改革",10,32502
text_d60f2b1e-d6e5-44b6-b29c-769705468dd0.txt,"能源,绿色,会议,大国,部长级,气候变化,民生,改革,市场主体,理念",10,2060
text_da803987-561a-4e7a-9469-16104b5837b9.txt,"绿色,碳达峰,全国,方案,消费,能源,行动,技术,生活,启动",10,3816
text_dd089cf7-7aed-4f95-b064-9c84bf21f18a.txt,"社会,现代化,体系,广东,人民,群众,全面,供给,体制,竞争力",10,1950
text_e003e451-3145-41eb-b4aa-bd3c7d12d849.txt,"能源,浙江,同志,革命,工作,电力,天然气,改革,调研,基地",10,8098
text_e0d7d1f9-4323-4779-833b-45f44e4602a6.txt,"生态,文明,森林,植树,绿色,活动,资源,人类,义务,全民",10,710
text_e1642767-7d6c-445f-aab2-2148ff3d4be5.txt,"改革,全面,制度,绿色,服务,会议,中央,志愿,生态,工作",10,3414
text_e1d97efb-0081-4779-9ffe-1f2422769437.txt,"生态,宁夏,全国,新格局,高质量,阿拉山口,试验区,乡村,区域,班列",10,3082
text_e2cc3d1b-a093-46bd-9688-37dab33b3fdd.txt,"交通,绿色,智慧,基础设施,联合国,经济社会,技术,央视网,讲话,联通",10,1163
text_e4df5350-3b93-4cf4-aeb8-c08224016aae.txt,"绿色,生态,转型,经济社会,文明,全面,碳达峰,意见,地球,人类",10,1715
text_e4e89de0-7064-4695-b539-8d2765be6994.txt,"非洲,中非,人民,和平,交流,行动,基础设施,时代,非洲联盟,援助",10,6096
text_e565a95e-a2cb-4fdc-ab71-58260c4d267d.txt,"生态,文明,要点,空间,环境,资源,治国,理政,讲话,人民",10,2957
text_e685f470-204b-42f5-bef3-af82d3393687.txt,"科技,农村,城镇化,农民,社会,社会主义,城市,城镇,农业,资源",10,8712
text_e6877b96-bea9-41e2-ae17-7a4db6838a55.txt,"生态,绿色,体系,行动,制度,空间,行使,污染,统一,国土",10,1237
text_e7338d29-13d9-4851-9d21-e8c1538ea26d.txt,"能源,革命,生产,消费,供给,能源安全,倪洋军,高度,整体,变化",10,1547
text_e8ec967a-21ac-45b5-b4a3-48d5d0b42292.txt,"能源,煤炭,朱基钗,重温,张晓松,国家机关,微信,李学仁,控制室,摄影记者",10,361
text_e9f93f52-2ff6-4e79-9a00-53bd6ea41205.txt,"能源,峰会,税收,领导人,化石,能力,改革,气候变化,会议,国际货币基金组织",10,943
text_ea4d447e-2df3-42aa-bf2d-cdb8cb9ee015.txt,"生态,青海,资源,盐湖,情况,工作,村民,着力,格尔木市,生活",10,3508
text_ea5b9d38-7760-4e19-a8cd-76db55038243.txt,"植树,义务,活动,森林,国土,绿化,王岐山,干部群众,记者,通州区",10,1622
text_ed4a1822-6b98-46e6-937c-bd9409360a66.txt,"生态,环境,文明,气候变化,绿色,环境保护,行动,理念,制度,地球",10,6235
text_ed587693-686d-46a0-8cee-6c800d18447e.txt,"生态,环境保护,全国人大,着力,生活,会议,绿色,绿水青山,文明,美丽",10,2718
text_ee2adac7-ee5a-4ebc-911a-83fda07e352a.txt,"稀土,民族团结,内蒙古,自治区,煤炭,工作,转化率,教育,贫困人口,蒙古族",10,3142
text_ef22e3da-ab53-42e5-831b-b6dfe06ee140.txt,"行动,领导人,构筑,理念,人民,中心,股份,单位,制作,联合国",10,306
text_f0d41335-6255-4496-be7a-53c80acdb622.txt,"民生,关系,人民,生活,分类,制度,服务质量,改革,群众,垃圾",10,3299
text_f1737446-83f0-4d99-ac12-c9b29d025b26.txt,"生态,环境保护,水利部,节约资源,基本国策,协同,台风,保护环境,美丽,思想",10,961
text_f4e1e93b-417f-4515-bef1-f1b7acca5ab5.txt,"生态,村民,青海,太阳能,管护,新村,视频,班彦村,三江,青海省",10,986
text_f584797c-bf3a-4d05-af5e-ecbb24a398f3.txt,"地球,体系,生态,生物,文明,大会,家园,生命,人民,人类",10,1737
text_f901ab8c-bec1-4425-937f-7a3149a7b0f6.txt,"领导人,力度,力争,责任,股份,转型,融资,相符合,单位,绿色",10,312
text_f9e658fa-fa79-4f56-9cde-0bb7c8678198.txt,"生态,记者,村民,管护,太阳能,庞兴雷,新村,视频,班彦村,兰红光",10,1246
text_fb99ef32-7541-4665-8442-4ea1888c389c.txt,"气候变化,巴黎,大会,气候,机制,开幕式,绿色,进程,二氧化碳,苏伟",10,2584
text_fb9f6c34-b15d-4731-be0b-a9ebb3f42bd3.txt,"缔约方,大会,绿色,视点,东欧国家",5,256
text_fe811067-13d8-44a8-bcfd-93b2a19d2a68.txt,"生态,绿色,文明,生活,工作,讲话,体系,财富,环境保护,节约资源",10,3362
text_fe88f81b-1e44-4952-8069-1a0390d8a6ca.txt,"能源,资源,绿色,消费,生产,体系,会议,革命,耕地,全面",10,4067
text_fee8ee56-8f5c-4be6-95cc-8f4b1515a3a0.txt,"能源,太阳能,青海,优势,生产,电池,电力,西宁,发电,资源",10,2180
