fileId,orgin_fileId,title,url,keywords,description,source,author,date,year,domainName,websiteName,views,comments,likes,forwardings,language,area,title_in_article,news_category
text_2bba137eaa57b556cb851bfbe828ad74.txt,2bba137eaa57b556cb851bfbe828ad74,美国退出＂巴黎协议＂有何影响?中国或成最大赢家,https://www.163.com/tech/article/CLVD2TTB00097U81.html,"美国,巴黎,能源,美国总统",美国退出＂巴黎协议＂有何影响?中国或成最大赢家，美国，巴黎，能源，美国总统,网易,举报,2017-6-3,2017.0,www.163.com,网易,,0.0,,,zh,美国,,
text_211de0b665b39c0d575646ac401a8221.txt,211de0b665b39c0d575646ac401a8221,拜登影响监管冻结，撤销特朗普行政令，重新加入巴黎协定,https://zhuanlan.zhihu.com/p/346204225,"共和党（美国）,民主党（美国）,唐纳德·约翰·特朗普（Donald J. Trump）",Biden Effects Regulatory Freeze， Revokes Trump Actions， Rejoins Paris Agreement乔-拜登总统在就职后几个小时就立即冻结了特朗普时代的几项直接影响电力行业的放松管制行动，并撤销了一长串影响大宗电力系统的…,,信源.css-1cd9gw4{margin-left:.3em;},2021-1-22,2021.0,zhuanlan.zhihu,知乎专栏,,0.0,0.0,,zh,美国,,
text_d777c9d11641a91e30385d170856d4ce.txt,d777c9d11641a91e30385d170856d4ce,中国医疗转录IT支出市场报告、及市场预测,https://www.163.com/dy/article/GUFFBGV10552XI39.html,"医疗,碳中和,碳减排",中国医疗转录IT支出市场报告、及市场预测，医疗，碳中和，碳减排,网易,玉米谈科技,2022-1-24,2022.0,www.163.com,网易,,0.0,,,zh,美国,,碳中和|碳减排
text_885c78bf85999c84665a19d461112de0.txt,885c78bf85999c84665a19d461112de0,专家认为：中国贸易政策赢得东南亚人心,https://www.sohu.com/a/518292650_121104381,"人心,印太,经济,美国,关系,协议,中国,东盟,贸易,政策,消息资讯,经济,美国,东盟成员国,中国,政策",另一方面，中国坚定不移地在东南亚和全球加强生产、贸易和投资，通过经济伙伴关系和贸易关系加强联系，发展成为地缘经济强国。该政策促使美国退出《跨太平洋伙伴关系协定》，损害了它与东南亚的政治和经济关系。相反，…,,金象电商,2022-1-24,2022.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_28cb93a4218565bc19ee993ee0fe6a9d.txt,28cb93a4218565bc19ee993ee0fe6a9d,美智库关注：2022年五大关键问题,https://www.sohu.com/a/518207324_120319119,"经济,美国,全球,拜登,数字货币,五大,轨道,关键问题,加密,发展,经济,美国,央行,货币,经济体",日前，美国智库战略与国际研究中心发布报告，提示2022年应重点关注的五大问题为：新冠疫情对全球经济的影响、美国的印太战略、美中竞争、数字货币和太空轨道基础设施。 2021年10月27日，美国总统…,,全球技术地图,2022-1-21,2022.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_59abc7435749a547cc75dfec4709641c.txt,59abc7435749a547cc75dfec4709641c,ESG前沿资讯 | 香港上市公司董事会的女性董事比例处于落后水平,https://www.163.com/dy/article/G5NIO9800538BPYH.html,"上市公司,香港,信托,esg,碳中和",ESG前沿资讯 | 香港上市公司董事会的女性董事比例处于落后水平，上市公司，香港，信托，esg，碳中和,网易,商道纵横咨询,2021-3-22,2021.0,www.163.com,网易,,0.0,,,zh,美国,, 香港上市公司董事会的女性董事比例处于落后水平|信托|esg|碳中和
text_204f63207f35a4c2606c0caa45681129.txt,204f63207f35a4c2606c0caa45681129,迫于美国压力，G20公报草案删除“全球变暖”、“脱碳”字样,http://finance.sina.com.cn/roll/2019-06-26/doc-ihytcitk7712779.shtml,"巴黎协定,金融时报,巴黎协定,金融时报",据英国《金融时报》6月25日报道，日本屈服于美国的压力，在G20公报的草案中减少了对气候变化的承诺，省略了“全球变暖”和“脱碳”这两个词，淡化了《巴黎协定》。值得注意的是，在汉堡举行的2017年G20峰会中，除美国外的其他G20领导人都表示,,国际金融报,2019-6-26,2019.0,finance.sina.com.cn,新浪财经,,,,,zh,美国,,
text_82d881e031e02718e22040afd9930644.txt,82d881e031e02718e22040afd9930644,特朗普大肆批判风车，并称自己是风车专家，比任何人都有研究,https://www.163.com/dy/article/F1DP0QSB0517F9UB.html,,特朗普大肆批判风车，并称自己是风车专家，比任何人都有研究，,网易,娱乐超新闻,2019-12-27,2019.0,www.163.com,网易,,0.0,,,zh,美国,,
text_1664eb08f3f6ca2f2dbcd3d776f6fd16.txt,1664eb08f3f6ca2f2dbcd3d776f6fd16,特朗普公开反对“绿色新政”改善气候：会让美国沦为第九世界国家,https://www.163.com/dy/article/FOGPSJR50534M27L.html,"唐纳德·特朗普,美国,拜登,民主党,众议员",特朗普公开反对“绿色新政”改善气候：会让美国沦为第九世界国家，唐纳德·特朗普，美国，拜登，民主党，众议员,网易,华观海,2020-10-9,2020.0,www.163.com,网易,,0.0,,,zh,美国,,拜登|众议员
text_64b20736d581bcfed9c40ef1b51eb1e4.txt,64b20736d581bcfed9c40ef1b51eb1e4,特朗普公开反对“绿色新政”改善气候：会让美国沦为第九世界国家,https://www.sohu.com/a/423468855_99954537,"特朗普,新政,乔·拜登,气候,美国,绿色,科尔特斯,国家,环境,世界,特朗普,美国,新政,肖恩·汉尼,埃德·马基",拜登在周二晚上的辩论中表示，他将对绿色新政持保留态度，尽管他在网站上的环境计划称其为应对气候变化的“关键框架”。 特朗普说，这项协议是“由不聪明的人构想出来的”，他指的是去年提出这项提议的纽约众…,,阿坤库,2020-10-9,2020.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_02911d067191aeabe726307e4fc841f9.txt,02911d067191aeabe726307e4fc841f9,碳达峰碳中和下中国电力转型的机遇和挑战_讲师经纪邵蓉15831661547_新浪博客,http://blog.sina.com.cn/s/blog_1a2a63aee0102z2na.html,"碳达峰碳中和下中国电力转型的机遇和挑战_讲师经纪邵蓉15831661547_新浪博客,讲师经纪邵蓉15831661547,",碳达峰碳中和下中国电力转型的机遇和挑战_讲师经纪邵蓉15831661547_新浪博客，讲师经纪邵蓉15831661547，,,讲师经纪邵蓉15831661547,2021-3-3,2021.0,blog.sina.com.cn,新浪博客,,,,,zh,美国,,
text_edccca7a956c12135f12e4b34c9907c4.txt,edccca7a956c12135f12e4b34c9907c4,碳税，大国互相割菜的开始。,https://xueqiu.com/7708683856/199936246,"碳税，大国互相割菜的开始。 据说，欧洲后续要对进口商品实施大规模的征收“碳税”。你后进国家用最粗暴的方式生产出来的东西，往往是高碳排放为代价的。所以...,雪球",据说，欧洲后续要对进口商品实施大规模的征收“碳税”。你后进国家用最粗暴的方式生产出来的东西，往往是高碳排放为代价的。所以，要惩罚你，让你交钱。表面上看，这个逻辑非常完美。其实，未来美国估计也要这么做，正好现在美国也很缺钱，这一下子就获得了一个站在道德制高点的收银子长效机制。 ...,,不炒蛋要炒股的韭菜,2021-10-12,2021.0,xueqiu.com,雪球网,,,,,zh,美国,,
text_80a7b7a7be1a7bff64d067124c9a98e5.txt,80a7b7a7be1a7bff64d067124c9a98e5,叫板环保的特朗普当选美国总统，气候变化全球协作生变？,https://www.sohu.com/a/118675089_383718,"叫板,环保,当选,选美,美国总统,气候变化,全球,协作,生变",,,世界环境,2016-11-10,2016.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_127821ae71b168c52dd050c9ab54b607.txt,127821ae71b168c52dd050c9ab54b607,特朗普说气候变化是“中国骗局”，中国副外长如此回应,https://www.sohu.com/a/119260428_383718,"气候变化,中国,骗局,中国,副外长,如此,回应",,,世界环境,2016-11-17,2016.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_a69d0f35c00dc495cb4bffa60c5ab043.txt,a69d0f35c00dc495cb4bffa60c5ab043,特朗普正式废除煤炭禁令 美国能源独立会把世界带回煤炭时代吗,http://finance.sina.com.cn/money/future/indu/2017-04-06/doc-ifyecfnu7483513.shtml,特朗普正式废除煤炭禁令 美国能源独立会把世界带回煤炭时代吗,当地时间3月28日下午，特朗普总统签署了一道包含多项内容名为“能源独立”的行政命令，旨在撤销一系列奥巴马时期的能源和环保政策法规。值得关注的是，这项命令的最主要内容，正是落实了特朗普在当选后提出有关能源发展的第一条政策纲要，即要求“暂缓、修,,钢联资讯,2017-4-6,2017.0,finance.sina.com.cn,新浪财经,,,,,zh,美国,,
text_47ebad98c0b50bcc045be1b6c92d9bda.txt,47ebad98c0b50bcc045be1b6c92d9bda,特朗普放出“诱惑”大招：10%的大减税+省170亿美元的医改计划！,https://www.sohu.com/a/271471869_591132,"减税,医改,美国,特朗普,药品,选民,特朗普减税,减药价",美国总统特朗普也正积极准备应对大选，目前为止，他已经筹集了价值1.06亿美元的连任竞选资金，这可真是一笔惊人的、完全史无前例的金额。 另一方面，为了获得更多的选票，特朗普还放出了“诱惑”大招：…,,财经ABC,2018-10-26,2018.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_1cdef38bdb16ae597a79386f66a186f7.txt,1cdef38bdb16ae597a79386f66a186f7,全球都在强征税,https://www.163.com/dy/article/GTE09TE005392B4P.html,"欧盟,关税,特朗普,天然气,碳税",全球都在强征税，欧盟，关税，特朗普，天然气，碳税,网易,顾子明zm,2022-1-11,2022.0,www.163.com,网易,,0.0,,,zh,美国,,欧盟|关税|天然气|碳税
text_ff4b7a40c52548fd2cb09863843e8817.txt,ff4b7a40c52548fd2cb09863843e8817,特朗普悍然退出《巴黎气候协定》，中国或成最大赢家？,https://zhuanlan.zhihu.com/p/27556783,国际,作者 王鑫海 北京大学环境科学博士 2017年6月1日，美国总统特朗普悍然宣布退出《巴黎气候协定》。该协定由全球195个国家签订，旨在通过减少使用化石燃料，减少二氧化碳和其他温室气体的排放。特朗普宣称：全球气候…,,Crystal-珠宝.css-1cd9gw4{margin-left:.3em;},2017-6-26,2017.0,zhuanlan.zhihu,知乎专栏,,3.0,12.0,,zh,美国,,
text_abdb8058310231468fcf1c8bd81509ec.txt,abdb8058310231468fcf1c8bd81509ec,能源头条|詹姆斯·贝克同共和党集团一道向特朗普施压碳税,https://www.sohu.com/a/126025493_488177,"能源,源头,头条,詹姆斯,贝克,共和党,集团,一道,施压",,,能源舆情,2017-2-11,2017.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_4cda2dafa0d80d6ca56da3e12419c16e.txt,4cda2dafa0d80d6ca56da3e12419c16e,对碳排放量的天差地别熟视无睹，美国总统再次炮轰风电！,https://www.sohu.com/a/376040362_257552,"特朗普,风机,鸟类,叶片,发电机,风力,天然气,数据,能源,卷风,消息资讯,特朗普,风机,风电,风力,鸟类",特朗普总统讨厌风力发电已经不是秘密了，早在2012年他就在推特上说风电是一场“环境和审美灾难”，并指责风机屠杀鸟类。 2月20日，在科罗拉多州的一次政治集会上，特朗普再次抨击风电，说他最近在棕榈…,,国际能源网,2020-2-26,2020.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_69ca82758145a6efeef65002b1ef0191.txt,69ca82758145a6efeef65002b1ef0191,特朗普撤销环保油效法案，碳排放何去何从,https://www.163.com/dy/article/DHSJ7EKQ0514CE8L.html,,特朗普撤销环保油效法案，碳排放何去何从，,网易,早点绿色,2018-5-15,2018.0,www.163.com,网易,,0.0,,,zh,美国,,
text_4d9a86e3b92819c35a202f982d4f9b2a.txt,4d9a86e3b92819c35a202f982d4f9b2a,特朗普总统会如何对待科研，将是美国科学家最艰巨的挑战,https://www.sohu.com/a/121924985_465915,"总统,如何,对待,科研,将是,美国科,科学家,艰巨,挑战",,,战略前沿技术,2016-12-19,2016.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_b743e0d4bc2f1c4399e597798e85b9c6.txt,b743e0d4bc2f1c4399e597798e85b9c6,我们能从美国减碳政策的制定与实施中总结出什么经验？,https://zhuanlan.zhihu.com/p/434242183,"碳排放,减碳,中大咨询",作者：中大咨询研究院双碳研究组 来源：中大商业评论（ID：mpreview） 引言美国作为世界第一大经济体累计产生了大量的碳排放，在2007年实现碳达峰之后，其碳排放开始逐渐下降，碳减排工作取得了一定的成果，对美国…,,中大咨询.css-1cd9gw4{margin-left:.3em;}.css-n99yhz{box-sizing:border-box;margin:0;min-width:0;color:#175199;display:inline-block;margin-left:.3em;}.css-18biwo{display:-webkit-inline-box;display:-webkit-inline-flex;display:-ms-inline-flexbox;display:inline-flex;-webkit-align-items:center;-webkit-box-align:center;-ms-flex-align:center;align-items:center;}​.css-1ifz0go{overflow:visible!important;},2021-4-1,2021.0,zhuanlan.zhihu,知乎专栏,,0.0,1.0,,zh,美国,,
text_7fdd1388644b83daf86c6fa093e88b8f.txt,7fdd1388644b83daf86c6fa093e88b8f,后特朗普时代的首次七国峰会，将如何影响全球防疫与气候行动？,https://www.sohu.com/a/472063057_313745,"美国,全球,峰会,疫苗,疫情,影响,承诺,气候,特朗普,防疫,美国,峰会,气候,七国集团,特朗普",这是自新冠疫情爆发以来七国集团首脑们首次在线下以峰会的形式相聚，也是后特朗普时代的首次七国峰会，因此备受关注。 本次峰会的东道主英国希望，七国集团能够就气候变化目标达成一致，并在今年11月举行的苏格…,,界面新闻,2021-6-14,2021.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_c45395523d4df16f529787bc9db3e94f.txt,c45395523d4df16f529787bc9db3e94f,他去年拒签《巴黎协定》如今“弃暗投明”，反手就给特朗普来了一大嘴巴子！,https://zhuanlan.zhihu.com/p/105430251,"个人理财,特朗普政府及其内阁,唐纳德·约翰·特朗普（Donald J. Trump）",去年，尼加拉瓜曾以《巴黎协定》无法有效对抗全球变暖、协议对富国应对气候变暖问题上的约束力不够为由拒绝签署。 而在10 月23日尼加拉瓜政府话锋突转，认为面对气候变迁，签署应对气候变化的《巴黎协定》是唯一共…,,新财迷.css-1cd9gw4{margin-left:.3em;},2019-1-1,2019.0,zhuanlan.zhihu,知乎专栏,,0.0,0.0,,zh,美国,,
text_134f88b3f4341d687e9b637b188775ed.txt,134f88b3f4341d687e9b637b188775ed,“清洁煤”暂不可行？美国火电厂放弃碳捕获,https://www.sohu.com/a/153620001_161062,"清洁,暂不,不可行,美国,火电厂,放弃,捕获",,,威锋网,2017-7-1,2017.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_10201dfc8660a67744d29881a5257232.txt,10201dfc8660a67744d29881a5257232,【数据】特朗普削减美国能源预算，连碳捕捉与贮存（CCS）也大砍77%！,https://www.sohu.com/a/143170267_778776,"数据,削减,美国能源,预算,捕捉,贮存,ccs,77",,,国际能源小数据,2017-5-24,2017.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_0b43c0f03f8223234f31f4ec8f1562dd.txt,0b43c0f03f8223234f31f4ec8f1562dd,雪球,https://xueqiu.com/5124430882/172954501,"【美国政府宣布恢复奥巴马时期制定的碳排放社会成本】美国白宫于当地时间2月26日宣布，美国政府将恢复奥巴马时期制定的碳排放...,雪球",【美国政府宣布恢复奥巴马时期制定的碳排放社会成本】美国白宫于当地时间2月26日宣布，美国政府将恢复奥巴马时期制定的碳排放社会成本指数。拜登政府将2021年碳排放社会成本定在51美元/吨左右，取代了特朗普时期的低至1美元/吨。,,7X24快讯,2021-2-27,2021.0,xueqiu.com,雪球网,,,,,zh,美国,,
text_19e7705b01cd3340a3f65e12bd14438a.txt,19e7705b01cd3340a3f65e12bd14438a,中国联通：特朗普今日签署的行政命令将对股票和美国存托证券的交易价格产生影响,http://finance.sina.com.cn/roll/2020-11-13/doc-iiznezxs1722714.shtml,"特朗普,股票,价格,中国联通,证券,特朗普,股票,价格,中国联通,证券",,,界面新闻,2020-11-13,2020.0,finance.sina.com.cn,新浪财经,,,,,zh,美国,,
text_25bc82e8ec808e26ef9e39233aec4ae1.txt,25bc82e8ec808e26ef9e39233aec4ae1,特朗普的宽松碳排放计划 被人从美国西海岸骂到了东海岸,https://www.sohu.com/a/272602977_162522,"美国,计划,海岸,松碳,保护署,环境,排放,煤炭行业,奥巴马,联邦",【环球网综合报道】 据英国路透社11月1日报道，美国总统特朗普此前提议用一项力度较弱的计划取代奥巴马时代应对气候变化的政策，该计划允许各州自行制定燃煤发电厂排放规则，这一提议遭到沿海各州的抨击。包括纽约州和弗…,,环球网,2018-11-1,2018.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_7ec7c401fa9e6af32b7092d76fbc227a.txt,7ec7c401fa9e6af32b7092d76fbc227a,【推特永久封禁特朗普引发股价跌逾6%】,http://finance.sina.com.cn/stock/relnews/us/2021-01-12/doc-iiznctkf1785082.shtml,【推特永久封禁特朗普引发股价跌逾6%】,,,格隆汇APP,2021-1-12,2021.0,finance.sina.com.cn,新浪财经,,,,,zh,美国,,
text_861ab6cd2fb8b862e1a8c6de5463d145.txt,861ab6cd2fb8b862e1a8c6de5463d145,美国政府宣布恢复奥巴马时期制定的碳排放社会成本,https://www.sohu.com/a/452960865_119666,"美国政府,奥巴马,特朗普,时期,成本,社会,方式,定在,彭博社,拜登",证券时报e公司讯，据彭博社报道，美国白宫于当地时间2月26日宣布，美国政府将恢复奥巴马时期制定的碳排放社会成本指数。白宫在声明中指出，美国政府将采用“2017年之前”制定的碳排放社会成本来取代上届政府制定的标…,,证券时报网,2021-2-27,2021.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_2cd89ec277ab5312b97ace88621e6828.txt,2cd89ec277ab5312b97ace88621e6828,碳中和、碳达峰市场规模超100万亿，投资机会都有哪些？,https://www.sohu.com/a/456533368_114502,"美国,协定,市场,投资,拜登,气候,中国,特朗普,全球性,规模,观点评论,美国,拜登,碳达峰,特朗普,巴黎气候协定",甚至特朗普还在2020年11月4日，美国大选前退出了《巴黎气候协定》 。其实对拜登来说，更重要的是站在道义制高点上，继续美国在全球的领导权。经过特朗普的退群闹腾后，中国其实已经成为世界秩序和国际规则的坚…,,上林院,2021-3-20,2021.0,www.sohu.com,搜狐,,,,,zh,美国,,
text_1fea0f715b46880345c842d4981150d5.txt,1fea0f715b46880345c842d4981150d5,美国重返巴黎协定，拟2050年实现碳中和，还想让中国提高承诺,https://www.163.com/dy/article/G39DK5CI0515WOND.html,"重返巴黎,欧盟,美国,拜登,碳中和",美国重返巴黎协定，拟2050年实现碳中和，还想让中国提高承诺，重返巴黎，欧盟，美国，拜登，碳中和,网易,冲击时评,2021-2-20,2021.0,www.163.com,网易,,0.0,,,zh,美国,,欧盟|拜登
text_5c141e69bc77cb37ef4cb1db8c20470a.txt,5c141e69bc77cb37ef4cb1db8c20470a,“碳中和”是欧盟的陷阱？我国响应支持，是对美元霸权的釜底抽薪,https://www.163.com/dy/article/GEAIJ8730543L1MM.html,"清洁能源,低碳,特朗普,碳中和,能源",“碳中和”是欧盟的陷阱？我国响应支持，是对美元霸权的釜底抽薪，清洁能源，低碳，特朗普，碳中和，能源,网易,桃染墨痕,2021-7-7,2021.0,www.163.com,网易,,0.0,,,zh,美国,,清洁能源|低碳
text_547e33f221f2bded6ea7f31f5a33f98b.txt,547e33f221f2bded6ea7f31f5a33f98b,碳中和＋｜美国环保署内讧：对特朗普政府的秋后算账？,https://new.qq.com/rain/a/20210326A0E65900,"碳中和＋｜美国环保署内讧：对特朗普政府的秋后算账？,斯科特·普鲁伊特,美国环境保护署,安德鲁·惠勒,特朗普,美国环保署,政府,迈克尔·里根",碳中和＋｜美国环保署内讧：对特朗普政府的秋后算账？,,,2021-3-26,2021.0,new.qq.com,腾讯网,,,,,zh,美国,,
