fileId,orgin_fileId,title,url,keywords,description,source,author,date,year,domainName,websiteName,views,comments,likes,forwardings,language,area,title_in_article,news_category,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54
text_fcd9708e95ad9fda99ab8493f1d024d8.txt,fcd9708e95ad9fda99ab8493f1d024d8,日本大力开发清洁能源——氢,https://newenergy.in-en.com/html/newenergy-2227185.shtml, 日本 清洁能源 氢 ,日本大力开发清洁能源——氢， 日本丰田汽车公司12月15日在日本国内市场正式向普通消费者销售以液化氢为动力的燃料电池汽车，揭开了氢能源社会的序幕，加快了下一代清洁能源氢的开发、利用步...，国际新能源网,新华网日本频道??,新华网日本频道,2014/12/22,2014.0,in-en.com,国际电力、风力、太阳能等杂网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_4ccd060b43d910d37365924e7e2755cb.txt,4ccd060b43d910d37365924e7e2755cb,日本2030年将会翻倍地热能投资,https://newenergy.in-en.com/html/newenergy-2232928.shtml, 地热能 日本 清洁能源 ,日本2030年将会翻倍地热能投资，日本经济产业省(Ministry of Economy， Trade and Industry)在近日公布的一份文件中称，日本计划到2030年将地热能投资翻倍。日本拥有十分丰富的地热资源，排名全...，国际新能源网,,,2015/3/19,2015.0,in-en.com,国际电力、风力、太阳能等杂网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_da5c1ba581082246d30e6df531b967e5.txt,da5c1ba581082246d30e6df531b967e5,天合光能携手万浦集团发力日本清洁能源市场,https://solar.in-en.com/html/solar-2314145.shtml, 天合光能 万浦集团 日本清洁能源市场 光伏动态 ,天合光能携手万浦集团发力日本清洁能源市场，近日，天合光能股份有限公司宣布，与泰国万浦集团在日本合作的29兆瓦大型地面光伏电站已进入施工阶段。天合光能全资子公司天合光能能源(日本)株式会社负责项目的...，国际太阳能光伏网,,,2018/8/23,2018.0,in-en.com,国际电力、风力、太阳能等杂网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_aa7ed5db420f59d7eb4e584d1909de09.txt,aa7ed5db420f59d7eb4e584d1909de09,日本：未来30年将大力开发清洁能源以及绿色燃料,https://newenergy.in-en.com/html/newenergy-2398554.shtml, 日本清洁能源 零碳燃料 日本氢能 ,日本：未来30年将大力开发清洁能源以及绿色燃料，日本经济产业省日前公布一份新的能源规划提案。未来30年，日本将大力开发清洁能源以及绿色燃料，届时氢、氨两种零碳燃料将占电力结构的10%左右。标普全球普氏指...，国际新能源网,,,2020/12/29,2020.0,in-en.com,国际电力、风力、太阳能等杂网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_23261b1d7f36eba9b85d73ae94574ce2.txt,23261b1d7f36eba9b85d73ae94574ce2,日本提高2030年光伏装机目标至108GW：每一片屋顶可能都要安装太阳能面板,https://guangfu.bjx.com.cn/news/20210706/1162420.shtml,"日本提高2030年光伏装机目标至108GW：每一片屋顶可能都要安装太阳能面板,光伏装机量,碳减排,日本光伏市场",日本提高2030年光伏装机目标至108GW：每一片屋顶可能都要安装太阳能面板，日本寻求增加更多的太阳能电力，以实现其雄心勃勃的2030年减排目标，这最终可能导致这个人口稠密国家的每栋建筑、停车场和农场都安装上屋顶太阳能面板。该国环境和贸易部门的陈述显示，目标是到2030年拥有108GW的太,新浪财经,,2021/7/6,2021.0,news.bjx.com.cn,北极星网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_b9be113e0411f8cbc88755fbc146a73d.txt,b9be113e0411f8cbc88755fbc146a73d,日本经产省：日本2030年光伏发电成本低于核电,https://guangfu.bjx.com.cn/news/20210714/1163738.shtml,"日本经产省：日本2030年光伏发电成本低于核电,光伏发电,光伏电价,日本光伏市场",日本经产省：日本2030年光伏发电成本低于核电，7月13日消息，日本经济产业省7月12日发布的估算数据显示，2030年的光伏发电成本为每千瓦时8日元-不到12日元的区间，低于核电的成本。报道称，光伏电池板等的费用将会下降。如果得以实现，将是二者发电成本的首次逆转,日经中文网,,2021/7/14,2021.0,news.bjx.com.cn,北极星网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_11933e8c7a4d51074cc95f93e79c5660.txt,11933e8c7a4d51074cc95f93e79c5660,日本修改能源计划草案 提高2030年绿色能源电力占比,https://guangfu.bjx.com.cn/news/20210726/1165940.shtml,"日本修改能源计划草案 提高2030年绿色能源电力占比,可再生能源发电,光伏发电,日本光伏市场",日本修改能源计划草案 提高2030年绿色能源电力占比，前所未有的东京奥运会意味着全世界的注意力都集中在日本身上，旭日之国的经济产业省借此机会修改了其2030年的能源计划草案。新计划看到了雄心勃勃的可再生能源翻番并大幅削减煤炭和天然气。更重要的是，该计划草案还,北极星太阳能光伏网,,2021/7/26,2021.0,news.bjx.com.cn,北极星网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_01e9eebb1fb26cf26aa9db6da50950fb.txt,01e9eebb1fb26cf26aa9db6da50950fb,日本可再生能源能源FIP制度解读,https://guangfu.bjx.com.cn/news/20210805/1167978.shtml,"日本可再生能源能源FIP制度解读,可再生能源补贴,可再生能源发电,日本光伏市场",日本可再生能源能源FIP制度解读，日本计划大幅提高2030年可再生能源发电比重至38%2021年7月1日日本以加速可再生能源的普及为目的启用了FIT（可再生能源固定价格收购）制度，而自2022年起，除FIT制度之外，日本还将引入与市场相关的FIP制度。01何为FI,PV JAPAN BRIDGE,,2021/8/5,2021.0,news.bjx.com.cn,北极星网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_f740c5028f902cf789725278f11ea1d5.txt,f740c5028f902cf789725278f11ea1d5,日本正酝酿全国性碳交易市场,https://guangfu.bjx.com.cn/news/20210830/1173470.shtml,"日本正酝酿全国性碳交易市场,碳交易,碳中和,日本光伏市场",日本正酝酿全国性碳交易市场，近日，日本经济产业省提出，计划2022-2023财年启动国家示范性碳信用额度交易市场，但其与日本环境部对于采取何种方式为碳定价始终存在分歧。业界普遍认为，如何在不给企业增添额外经济负担的情况下实现大规模减排，,国际能源参考,,2021/8/30,2021.0,news.bjx.com.cn,北极星网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_9640fb39fdf2ec9b5bc2d6deb933cfd2.txt,9640fb39fdf2ec9b5bc2d6deb933cfd2,中国碳交易网,http://www.tanjiaoyi.com/article-32554-1.html,    国际能源小数据    日本绿色增长战略    日本2050年实现净零排放的路线图,【动向】日本发布“绿色增长战略”，确定2050年实现净零排放的路线图，日本政府12月25日发布 “绿色增长战略”，在14个领域确定路线图，到2050年实现净零碳排放，每年创造近2万亿美元的绿色经济增长。这一战略确定2035年以电动汽车取代汽油车的目标。由于工业、交通和家庭部门的电气化， ..., E Small Data                    ,,2020/12/28,2020.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_dd5c2ae8d8970ae1c67548922e73363b.txt,dd5c2ae8d8970ae1c67548922e73363b,日本发布第六版能源计划：将2030年可再生能源发电比例提高到36-38%,https://guangfu.bjx.com.cn/news/20211025/1183480.shtml,"日本发布第六版能源计划：将2030年可再生能源发电比例提高到36-38%,可再生能源,可再生能源发电,日本光伏市场",日本发布第六版能源计划：将2030年可再生能源发电比例提高到36-38%，日本政府22日正式发布第六版能源基本计划，首次提出“最优先”发展可再生能源，并将2030年可再生能源发电所占比例，从此前的22%至24%提高到36%至38%。2019年在日本的电力生产结构中，可再生能源发电占比约为18%。上,新华社,,2021/10/25,2021.0,news.bjx.com.cn,北极星网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_0f5203673e4313548213d528fdbe2a8a.txt,0f5203673e4313548213d528fdbe2a8a,日本计划安装高达45GW海上风电,https://news.bjx.com.cn/html/20201218/1123557.shtml,"日本计划安装高达45GW海上风电,日本风电,海上风电,风电市场",日本计划安装高达45GW海上风电，《朝日新闻》周二报道，日本计划到2040年安装30-45吉瓦的海上风力发电，以减少排放，实现到2050年碳中和的目标。如果这些计划付诸实施，将使日本成为全球海上风电行业的领导者，并为可再生能源制定明确的目标，这可,离岸工程网,,2020/12/18,2020.0,news.bjx.com.cn,北极星网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_5239c29f0c404d9977dbabe518dd3ec4.txt,5239c29f0c404d9977dbabe518dd3ec4,中国碳交易网,http://www.tanjiaoyi.com/article-27861-1.html,    日本碳市场    日本碳排放权交易体系    日本ETS,日本对于碳市场连接的需求，日本对2011年福岛核危机做出的回应是从根本上改变其在能源安全和气候变化缓解方面的做法，并且加大碳定价目前以及可能在国内发挥的作用。核能原本会成为日本最主要的能源，到2100年在一次能源中的占比大约可达到60% ..., 亚洲协会政策研究院                    |作者: JACKSON EWING MINYOUNG SHIN,,2019/7/15,2019.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_16b84b688d8374a6990a8ad7de2a0f80.txt,16b84b688d8374a6990a8ad7de2a0f80,中国碳交易网,http://www.tanjiaoyi.com/article-30144-1.html,,日本发展氢能的原因：国家能源安全和碳减排目标，日本“氢能基本战略”提出到2030年要确立国内可再生能源制氢技术，构建国际氢能供应链，长期目标是利用碳捕获（CCS）技术实现平价化石燃料（如褐煤）的脱碳制氢和可再生能源制氢。因此，结合碳捕获技术和可再生能源 ..., 环京津网                    ,,2020/1/7,2020.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_6f6abbb950f597e3333abb8f30394a4c.txt,6f6abbb950f597e3333abb8f30394a4c,中国碳交易网,http://www.tanjiaoyi.com/article-31021-1.html,    日本碳排放量,2018-19财年日本碳排放下降3.9% 1990年来最低，日本政府数据周二显示，在截至2019年3月的一年中，日本的温室气体排放量下降了3.9％，降至历史新低。这归功于可再生能源的广泛使用，核电的逐步回归以及由于冬季变暖导致的能源需求下降，这是连续第五年实现温室气体 ..., 电缆网                    ,,2020/4/15,2020.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_d7e85bb8ca84929c419681bb4947fbf6.txt,d7e85bb8ca84929c419681bb4947fbf6,中国碳交易网,http://www.tanjiaoyi.com/article-32945-6.html,    脱碳经济    太空光伏发电    SPS    无线输电    太空光伏发电教材,日本零碳终极武器——太空光伏发电，“太空光伏发电（SPS）”是指利用分布在太空的光伏电池板来发电，并通过微波向地面传输电力的技术。20世纪80年代，日本京都大学的松本纮（现为理化学研究所理事长）开始在日本进行相关研究。他的学生筱原真毅教授继 ..., 日经中文                    |作者: 渡边直树,,2021/2/15,2021.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_24ade294e79fc1aa54f71328bc1110a0.txt,24ade294e79fc1aa54f71328bc1110a0,中国碳交易网,http://www.tanjiaoyi.com/article-33032-1.html,    国际能源小数据    氨气动力船    蓝色氨    绿色氨    氨气发电厂,日本推动绿色氨作为燃料与煤炭混烧发电，减少二氧化碳排放，据日本媒体报道，日本政府2050年实现二氧化碳净零排放，燃料氨产业是重点领域之一。日本经济产业省（METI）已经制定计划，到2050年日本燃料结构中使用3000万吨可再生氨，减少传统发电厂和日本航运的排放。日本经济产 ..., E Small Data                    ,,2021/2/26,2021.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_cf87e5e0200c141eafe810fdae150d3c.txt,cf87e5e0200c141eafe810fdae150d3c,中国碳交易网,http://www.tanjiaoyi.com/article-33762-1.html,    脱碳经济,日本的“碳循环”技术在向实用化靠近，将垃圾处理设施和工厂废气中的碳作为化工原料进行再利用的“碳循环”（Carbon Recycle）技术正在向实用化走近。日本积水化学工业计划于2022年度启动实证工厂，运用美国初创企业的技术，以处理垃圾时产生的废气为原料 ..., 日经中文                    ,,2021/6/28,2021.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_34d8a25e29f469213754b45433d037ea.txt,34d8a25e29f469213754b45433d037ea,中国碳交易网,http://www.tanjiaoyi.com/article-35068-1.html,,日本碳中和目标，目标日期：“本世纪后半叶尽早的时间”承诺性质：政策宣示日本政府于2019年6月在主办20国集团领导人峰会之前批准了一项气候战略，主要研究碳的捕获、利用和储存，以及作为清洁燃料来源的氢的开发。值得注意的是，逐 ...,,,2021/10/15,2021.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_8bff13d62575f11f39726575df5aa358.txt,8bff13d62575f11f39726575df5aa358,中国碳交易网,http://www.tanjiaoyi.com/article-34556-1.html,    国际去碳资源供应链    去碳化,日本力争建立国际去碳资源供应链，日本政府与国内的能源相关企业为推进去碳化，将全面强化与亚洲及中东各国的合作。除了力争构筑“去碳资源”氨气的稳定供应链之外，政府还考虑通过1万亿日元（约合人民币59亿元）的金融援助，推进亚洲地区分阶段去碳 ..., 共同社                    ,,2021/9/7,2021.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_8642cc405ca0d264e4f17dd9c973e5ae.txt,8642cc405ca0d264e4f17dd9c973e5ae,中国碳交易网,http://www.tanjiaoyi.com/article-35038-1.html,    COP26    JCM机制    联合信贷机制    联合国气候变化大会,越南与日本签署《低碳增长（联合信贷机制-JCM）合作谅解备忘录》，10月14日下午，自然资源与环境部与日本驻越南大使馆在河内举行了越南政府与日本政府《低碳增长（联合信贷机制-JCM）合作谅解备忘录》签署仪式。在签字仪式上，自然资源与环境部部长陈红河与日本驻越大使山田贵雄代 ..., 越通社                    ,,2021/10/15,2021.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_815167f332cf6a7870afe43056deaad7.txt,815167f332cf6a7870afe43056deaad7,中国碳交易网,http://www.tanjiaoyi.com/article-35091-1.html,    日本碳排目标,日本执政党官员：要达成碳排目标就须重启30个核反应堆，日本执政党自民党干事长甘利明说，日本要在2030年前达到减少46%碳排放的目标，就必须重启30个核反应堆。（路透社）日本执政党自民党干事长甘利明说，日本要在2030年前达到减少46%碳排放的目标，就必须重启30个核反应 ..., 联合早报                    |作者: 林煇智,,2021/10/18,2021.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_481265e0765bda6ff86ec5299d796d4e.txt,481265e0765bda6ff86ec5299d796d4e,中国碳交易网,http://www.tanjiaoyi.com/article-26825-1.html,    日本碳排放量    日本碳排放数据,日本公布2017年度温室气体排放量确定值，日本环境省和国立环境研究所汇总确定了2017年度日本的温室气体排放量，总排放量为12.92亿吨（按二氧化碳换算，以下相同），同比减少1.2％（比2013年度减少8.4％，比2005年度减少6.5％）。排放量较上一年度减少的原因 ..., 客观日本                    ,,2019/4/25,2019.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_c8705516cd0071eb0609a0f21b87d1b5.txt,c8705516cd0071eb0609a0f21b87d1b5,中国碳交易网,http://www.tanjiaoyi.com/article-27500-1.html,    日本碳税政策,日本实现“零碳”目标阻碍重重， 6月17日，美国能源信息署（EIA）发布报告称，自2011年福岛核事故以来，燃煤发电在日本电力供给中占比已从2010年的25%上升至2018年的33%左右；预计到2030年，日本电力供应中煤电占比仍将高达26%。 今年6月初， ..., 中国能源报                    |作者: 李丽旻,,2019/6/26,2019.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_06f824707de78210a8cdc895f89f8c3f.txt,06f824707de78210a8cdc895f89f8c3f,诺瓦泰克与日本合作开展氨、氢和 CCUS 项目,http://www.ccin.com.cn/detail/ceddf0262c6047f3dc7f784ed97ccbde/news,,中化新网,中国石化新闻网,曹海斌??,2021年9月9日,2021.0,www.ccin.com.cn,中化新网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_f12274f4122d8a145035b19fa98d90c4.txt,f12274f4122d8a145035b19fa98d90c4,中国碳交易网,http://www.tanjiaoyi.com/article-32952-1.html,    氨燃料    日本脱碳计划    脱碳经济,日本计划大力推广氨燃料 以推动“脱碳”进程，据日本广播协会(NHK)报道，氨被视为有助于推动“脱碳”进程、实现二氧化碳净零排放的新一代燃料。为加大对氨的有效利用，日本经济产业省及日本国内企业组建的相关协议会汇总了一份计划，目标为到2030年，氨的年用量 ..., 中国新闻网                    ,,2021/2/15,2021.0,www.tanjiaoyi.com,碳交易,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_fe1700799582dfb9abe94a502200c60c.txt,fe1700799582dfb9abe94a502200c60c,日本“碳中和”路线图：绿色投资超2.33万亿美元，清洁电力占比过半,https://news.solarbe.com/202101/17/334016.html,"日本“碳中和”路线图：绿色投资超2.33万亿美元，清洁电力占比过半,日本,谈价,清洁电力,可再生能源",2020年底，日本政府公布了脱碳路线图草案。其中不仅书面确认了2050年实现净零排放，还为海上风电、电动汽车等14个领域设定了不同的发展时间表，旨在通过技术创新和绿色投资的方式加速向低碳社会转型。总纲领：绿色投,中国能源报                ,王林                    ,2021/1/17,2021.0,news.solarbe.com,索比光伏网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_e0d4488bb50b328179f130e6a0e89ffc.txt,e0d4488bb50b328179f130e6a0e89ffc,92家日企催促政府加快发展新能源,https://news.solarbe.com/202101/21/334162.html,"92家日企催促政府加快发展新能源,太阳能发电,可再生能源,日本光伏市场",索尼、松下、日产汽车等92家日本企业1月18日发表声明，要求日本政府推行更为积极的能源革命，将2030年度发电总量中的可再生能源供电占比目标提高为40%至50%。法新社1月18日称，日本现行目标是在2030年之前实现22%至2,环球时报                ,郭伟民                    ,2021/1/21,2021.0,news.solarbe.com,索比光伏网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text_2917aacb61575c5db6315d5384267c87.txt,2917aacb61575c5db6315d5384267c87,签约日本500MW！阳光电源东京展会开启牛年新征程,https://news.solarbe.com/202103/09/335654.html,"签约日本500MW！阳光电源东京展会开启牛年新征程,阳光电源,日本光伏市场,组串式逆变器",3月3日-5日，日本国际智能能源周如期在东京举行。参展期间，阳光电源推出聚焦日本市场的光伏和储能高端力作，签署了超500MW的战略合作协议，推动日本经济脱碳，加速全球碳中和。日本土地面积小，资源分散，受地震台,阳光电源                ,,2021/3/9,2021.0,news.solarbe.com,索比光伏网,,,,,zh,日本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
